date,market,channel,currency,fx_rate_from_eur,spend,impressions,clicks,new_customers
2024-04-15,fr,email,EUR,1.0,0.26,168,3,0
2024-04-15,fr,google,EUR,1.0,3.33,144,8,0
2024-04-15,fr,meta,EUR,1.0,17.86,1896,19,0
2024-04-15,fr,organic,EUR,1.0,0.00,0,0,0
2024-04-16,at,direct,EUR,1.0,0.00,0,0,0
2024-04-16,at,email,EUR,1.0,0.06,31,0,0
2024-04-16,at,google,EUR,1.0,0.71,25,0,0
2024-04-16,at,meta,EUR,1.0,5.57,498,5,0
2024-04-16,at,organic,EUR,1.0,0.00,0,0,0
2024-04-16,de,direct,EUR,1.0,0.00,0,0,0
2024-04-16,de,email,EUR,1.0,0.21,113,5,1
2024-04-16,de,google,EUR,1.0,4.66,148,12,0
2024-04-16,de,meta,EUR,1.0,29.35,4075,56,2
2024-04-16,de,organic,EUR,1.0,0.00,0,0,0
2024-04-16,fr,direct,EUR,1.0,0.00,0,0,0
2024-04-16,fr,email,EUR,1.0,0.23,258,8,1
2024-04-16,fr,google,EUR,1.0,2.48,106,3,2
2024-04-16,fr,meta,EUR,1.0,16.28,1584,17,0
2024-04-16,fr,organic,EUR,1.0,0.00,0,0,0
2024-04-17,at,direct,EUR,1.0,0.00,0,0,0
2024-04-17,at,email,EUR,1.0,0.05,37,2,0
2024-04-17,at,google,EUR,1.0,0.53,25,3,0
2024-04-17,at,meta,EUR,1.0,3.00,287,1,0
2024-04-17,at,organic,EUR,1.0,0.00,0,0,0
2024-04-17,de,direct,EUR,1.0,0.00,0,0,0
2024-04-17,de,email,EUR,1.0,0.22,132,3,0
2024-04-17,de,google,EUR,1.0,4.22,232,10,0
2024-04-17,de,meta,EUR,1.0,44.81,6715,117,1
2024-04-17,de,organic,EUR,1.0,0.00,0,0,0
2024-04-17,fr,direct,EUR,1.0,0.00,0,0,0
2024-04-17,fr,email,EUR,1.0,0.29,328,5,0
2024-04-17,fr,google,EUR,1.0,3.82,120,9,0
2024-04-17,fr,meta,EUR,1.0,15.22,1272,15,1
2024-04-17,fr,organic,EUR,1.0,0.00,0,0,0
2024-04-18,at,direct,EUR,1.0,0.00,0,0,0
2024-04-18,at,email,EUR,1.0,0.09,69,1,0
2024-04-18,at,google,EUR,1.0,0.86,36,2,0
2024-04-18,at,meta,EUR,1.0,6.73,851,8,0
2024-04-18,at,organic,EUR,1.0,0.00,0,0,0
2024-04-18,de,direct,EUR,1.0,0.00,0,0,0
2024-04-18,de,email,EUR,1.0,0.38,228,1,0
2024-04-18,de,google,EUR,1.0,7.06,310,22,0
2024-04-18,de,meta,EUR,1.0,37.52,6189,87,0
2024-04-18,de,organic,EUR,1.0,0.00,0,0,0
2024-04-18,fr,direct,EUR,1.0,0.00,0,0,0
2024-04-18,fr,email,EUR,1.0,0.26,272,13,0
2024-04-18,fr,google,EUR,1.0,2.98,122,1,0
2024-04-18,fr,meta,EUR,1.0,27.71,4368,85,1
2024-04-18,fr,organic,EUR,1.0,0.00,0,0,0
2024-04-19,at,direct,EUR,1.0,0.00,0,0,0
2024-04-19,at,email,EUR,1.0,0.10,63,5,0
2024-04-19,at,google,EUR,1.0,0.98,46,3,0
2024-04-19,at,meta,EUR,1.0,11.78,1374,15,0
2024-04-19,at,organic,EUR,1.0,0.00,0,0,0
2024-04-19,de,direct,EUR,1.0,0.00,0,0,0
2024-04-19,de,email,EUR,1.0,0.44,534,10,0
2024-04-19,de,google,EUR,1.0,4.35,162,11,1
2024-04-19,de,meta,EUR,1.0,49.43,4310,62,0
2024-04-19,de,organic,EUR,1.0,0.00,0,0,0
2024-04-19,fr,direct,EUR,1.0,0.00,0,0,0
2024-04-19,fr,email,EUR,1.0,0.34,178,4,1
2024-04-19,fr,google,EUR,1.0,2.84,133,9,1
2024-04-19,fr,meta,EUR,1.0,16.20,1428,20,0
2024-04-19,fr,organic,EUR,1.0,0.00,0,0,0
2024-04-20,at,direct,EUR,1.0,0.00,0,0,0
2024-04-20,at,email,EUR,1.0,0.05,43,0,0
2024-04-20,at,google,EUR,1.0,0.90,30,1,1
2024-04-20,at,meta,EUR,1.0,11.11,1456,26,0
2024-04-20,at,organic,EUR,1.0,0.00,0,0,0
2024-04-20,de,direct,EUR,1.0,0.00,0,0,0
2024-04-20,de,email,EUR,1.0,0.52,366,3,0
2024-04-20,de,google,EUR,1.0,7.59,311,11,0
2024-04-20,de,meta,EUR,1.0,43.57,3946,31,0
2024-04-20,de,organic,EUR,1.0,0.00,0,0,0
2024-04-20,fr,direct,EUR,1.0,0.00,0,0,1
2024-04-20,fr,email,EUR,1.0,0.26,212,5,0
2024-04-20,fr,google,EUR,1.0,7.49,416,19,1
2024-04-20,fr,meta,EUR,1.0,26.23,3004,15,0
2024-04-20,fr,organic,EUR,1.0,0.00,0,0,0
2024-04-21,at,direct,EUR,1.0,0.00,0,0,0
2024-04-21,at,email,EUR,1.0,0.06,55,2,0
2024-04-21,at,google,EUR,1.0,0.65,32,7,0
2024-04-21,at,meta,EUR,1.0,8.34,877,14,0
2024-04-21,at,organic,EUR,1.0,0.00,0,0,0
2024-04-21,de,direct,EUR,1.0,0.00,0,0,0
2024-04-21,de,email,EUR,1.0,0.39,211,4,0
2024-04-21,de,google,EUR,1.0,8.42,392,16,0
2024-04-21,de,meta,EUR,1.0,31.98,5098,87,1
2024-04-21,de,organic,EUR,1.0,0.00,0,0,0
2024-04-21,fr,direct,EUR,1.0,0.00,0,0,0
2024-04-21,fr,email,EUR,1.0,0.17,151,4,0
2024-04-21,fr,google,EUR,1.0,3.81,124,6,0
2024-04-21,fr,meta,EUR,1.0,14.69,1415,31,0
2024-04-21,fr,organic,EUR,1.0,0.00,0,0,0
2024-04-22,at,direct,EUR,1.0,0.00,0,0,0
2024-04-22,at,email,EUR,1.0,0.09,56,3,0
2024-04-22,at,google,EUR,1.0,0.62,23,3,0
2024-04-22,at,meta,EUR,1.0,3.89,564,6,0
2024-04-22,at,organic,EUR,1.0,0.00,0,0,0
2024-04-22,de,direct,EUR,1.0,0.00,0,0,0
2024-04-22,de,email,EUR,1.0,0.26,160,9,0
2024-04-22,de,google,EUR,1.0,7.75,284,13,2
2024-04-22,de,meta,EUR,1.0,25.93,4203,74,1
2024-04-22,de,organic,EUR,1.0,0.00,0,0,0
2024-04-22,fr,direct,EUR,1.0,0.00,0,0,0
2024-04-22,fr,email,EUR,1.0,0.40,430,18,0
2024-04-22,fr,google,EUR,1.0,3.37,128,4,0
2024-04-22,fr,meta,EUR,1.0,16.41,1697,17,0
2024-04-22,fr,organic,EUR,1.0,0.00,0,0,0
2024-04-23,at,direct,EUR,1.0,0.00,0,0,0
2024-04-23,at,email,EUR,1.0,0.10,53,2,0
2024-04-23,at,google,EUR,1.0,1.09,32,0,0
2024-04-23,at,meta,EUR,1.0,7.33,737,6,1
2024-04-23,at,organic,EUR,1.0,0.00,0,0,0
2024-04-23,de,direct,EUR,1.0,0.00,0,0,0
2024-04-23,de,email,EUR,1.0,0.24,138,2,0
2024-04-23,de,google,EUR,1.0,3.33,121,5,0
2024-04-23,de,meta,EUR,1.0,27.39,4459,75,1
2024-04-23,de,organic,EUR,1.0,0.00,0,0,0
2024-04-23,fr,direct,EUR,1.0,0.00,0,0,0
2024-04-23,fr,email,EUR,1.0,0.22,185,2,0
2024-04-23,fr,google,EUR,1.0,2.85,136,4,1
2024-04-23,fr,meta,EUR,1.0,14.57,1322,17,0
2024-04-23,fr,organic,EUR,1.0,0.00,0,0,0
2024-04-24,at,direct,EUR,1.0,0.00,0,0,0
2024-04-24,at,email,EUR,1.0,0.11,109,1,0
2024-04-24,at,google,EUR,1.0,0.56,26,2,0
2024-04-24,at,meta,EUR,1.0,4.73,437,5,0
2024-04-24,at,organic,EUR,1.0,0.00,0,0,0
2024-04-24,de,direct,EUR,1.0,0.00,0,0,0
2024-04-24,de,email,EUR,1.0,0.42,363,9,0
2024-04-24,de,google,EUR,1.0,4.69,199,10,0
2024-04-24,de,meta,EUR,1.0,50.30,7904,78,0
2024-04-24,de,organic,EUR,1.0,0.00,0,0,1
2024-04-24,fr,direct,EUR,1.0,0.00,0,0,0
2024-04-24,fr,email,EUR,1.0,0.31,279,8,0
2024-04-24,fr,google,EUR,1.0,3.08,107,3,0
2024-04-24,fr,meta,EUR,1.0,17.72,2167,34,0
2024-04-24,fr,organic,EUR,1.0,0.00,0,0,0
2024-04-25,at,direct,EUR,1.0,0.00,0,0,0
2024-04-25,at,email,EUR,1.0,0.08,70,2,0
2024-04-25,at,google,EUR,1.0,0.64,25,2,0
2024-04-25,at,meta,EUR,1.0,6.47,666,10,0
2024-04-25,at,organic,EUR,1.0,0.00,0,0,0
2024-04-25,de,direct,EUR,1.0,0.00,0,0,0
2024-04-25,de,email,EUR,1.0,0.35,276,3,0
2024-04-25,de,google,EUR,1.0,6.44,228,8,1
2024-04-25,de,meta,EUR,1.0,43.42,4686,59,1
2024-04-25,de,organic,EUR,1.0,0.00,0,0,0
2024-04-25,fr,direct,EUR,1.0,0.00,0,0,0
2024-04-25,fr,email,EUR,1.0,0.42,298,10,0
2024-04-25,fr,google,EUR,1.0,5.53,176,4,0
2024-04-25,fr,meta,EUR,1.0,22.05,2525,46,0
2024-04-25,fr,organic,EUR,1.0,0.00,0,0,0
2024-04-26,at,direct,EUR,1.0,0.00,0,0,0
2024-04-26,at,email,EUR,1.0,0.07,56,2,0
2024-04-26,at,google,EUR,1.0,0.83,38,1,0
2024-04-26,at,meta,EUR,1.0,4.49,411,5,0
2024-04-26,at,organic,EUR,1.0,0.00,0,0,0
2024-04-26,de,direct,EUR,1.0,0.00,0,0,0
2024-04-26,de,email,EUR,1.0,0.23,190,4,0
2024-04-26,de,google,EUR,1.0,6.05,218,6,0
2024-04-26,de,meta,EUR,1.0,28.70,2619,37,1
2024-04-26,de,organic,EUR,1.0,0.00,0,0,0
2024-04-26,fr,direct,EUR,1.0,0.00,0,0,0
2024-04-26,fr,email,EUR,1.0,0.45,265,4,0
2024-04-26,fr,google,EUR,1.0,4.15,202,14,0
2024-04-26,fr,meta,EUR,1.0,25.66,3597,52,0
2024-04-26,fr,organic,EUR,1.0,0.00,0,0,0
2024-04-27,at,direct,EUR,1.0,0.00,0,0,0
2024-04-27,at,email,EUR,1.0,0.07,55,0,0
2024-04-27,at,google,EUR,1.0,1.14,53,3,0
2024-04-27,at,meta,EUR,1.0,5.71,820,7,0
2024-04-27,at,organic,EUR,1.0,0.00,0,0,0
2024-04-27,de,direct,EUR,1.0,0.00,0,0,0
2024-04-27,de,email,EUR,1.0,0.24,194,2,0
2024-04-27,de,google,EUR,1.0,4.28,225,19,0
2024-04-27,de,meta,EUR,1.0,43.40,7214,101,0
2024-04-27,de,organic,EUR,1.0,0.00,0,0,0
2024-04-27,fr,direct,EUR,1.0,0.00,0,0,0
2024-04-27,fr,email,EUR,1.0,0.46,248,8,0
2024-04-27,fr,google,EUR,1.0,1.58,65,2,0
2024-04-27,fr,meta,EUR,1.0,19.90,2926,39,0
2024-04-27,fr,organic,EUR,1.0,0.00,0,0,0
2024-04-28,at,direct,EUR,1.0,0.00,0,0,0
2024-04-28,at,email,EUR,1.0,0.07,47,2,0
2024-04-28,at,google,EUR,1.0,0.39,14,0,0
2024-04-28,at,meta,EUR,1.0,3.93,405,3,0
2024-04-28,at,organic,EUR,1.0,0.00,0,0,0
2024-04-28,de,direct,EUR,1.0,0.00,0,0,0
2024-04-28,de,email,EUR,1.0,0.26,133,2,0
2024-04-28,de,google,EUR,1.0,5.07,243,21,0
2024-04-28,de,meta,EUR,1.0,14.01,2183,30,0
2024-04-28,de,organic,EUR,1.0,0.00,0,0,0
2024-04-28,fr,direct,EUR,1.0,0.00,0,0,0
2024-04-28,fr,email,EUR,1.0,0.28,199,4,0
2024-04-28,fr,google,EUR,1.0,5.73,171,3,0
2024-04-28,fr,meta,EUR,1.0,17.04,1460,14,1
2024-04-28,fr,organic,EUR,1.0,0.00,0,0,0
2024-04-29,at,direct,EUR,1.0,0.00,0,0,1
2024-04-29,at,email,EUR,1.0,0.08,54,0,0
2024-04-29,at,google,EUR,1.0,0.45,23,1,0
2024-04-29,at,meta,EUR,1.0,6.92,626,7,0
2024-04-29,at,organic,EUR,1.0,0.00,0,0,0
2024-04-29,de,direct,EUR,1.0,0.00,0,0,0
2024-04-29,de,email,EUR,1.0,0.24,183,3,0
2024-04-29,de,google,EUR,1.0,4.95,222,11,1
2024-04-29,de,meta,EUR,1.0,26.39,2640,46,0
2024-04-29,de,organic,EUR,1.0,0.00,0,0,0
2024-04-29,fr,direct,EUR,1.0,0.00,0,0,0
2024-04-29,fr,email,EUR,1.0,0.34,328,3,0
2024-04-29,fr,google,EUR,1.0,3.21,101,11,0
2024-04-29,fr,meta,EUR,1.0,25.08,2445,39,0
2024-04-29,fr,organic,EUR,1.0,0.00,0,0,0
2024-04-30,at,direct,EUR,1.0,0.00,0,0,0
2024-04-30,at,email,EUR,1.0,0.11,62,3,0
2024-04-30,at,google,EUR,1.0,0.38,18,6,0
2024-04-30,at,meta,EUR,1.0,7.09,710,5,0
2024-04-30,at,organic,EUR,1.0,0.00,0,0,0
2024-04-30,de,direct,EUR,1.0,0.00,0,0,0
2024-04-30,de,email,EUR,1.0,0.26,134,6,0
2024-04-30,de,google,EUR,1.0,9.30,272,18,0
2024-04-30,de,meta,EUR,1.0,44.15,6328,54,0
2024-04-30,de,organic,EUR,1.0,0.00,0,0,0
2024-04-30,fr,direct,EUR,1.0,0.00,0,0,0
2024-04-30,fr,email,EUR,1.0,0.44,333,7,0
2024-04-30,fr,google,EUR,1.0,3.56,118,6,0
2024-04-30,fr,meta,EUR,1.0,12.32,1708,30,1
2024-04-30,fr,organic,EUR,1.0,0.00,0,0,0
2024-05-01,at,direct,EUR,1.0,0.00,0,0,0
2024-05-01,at,email,EUR,1.0,0.13,100,0,0
2024-05-01,at,google,EUR,1.0,0.87,36,0,0
2024-05-01,at,meta,EUR,1.0,7.40,709,5,0
2024-05-01,at,organic,EUR,1.0,0.00,0,0,0
2024-05-01,de,direct,EUR,1.0,0.00,0,0,2
2024-05-01,de,email,EUR,1.0,0.44,367,10,0
2024-05-01,de,google,EUR,1.0,5.93,202,11,0
2024-05-01,de,meta,EUR,1.0,38.92,4653,56,0
2024-05-01,de,organic,EUR,1.0,0.00,0,0,0
2024-05-01,fr,direct,EUR,1.0,0.00,0,0,0
2024-05-01,fr,email,EUR,1.0,0.40,222,7,0
2024-05-01,fr,google,EUR,1.0,5.43,204,13,0
2024-05-01,fr,meta,EUR,1.0,24.72,2887,58,0
2024-05-01,fr,organic,EUR,1.0,0.00,0,0,0
2024-05-02,at,direct,EUR,1.0,0.00,0,0,0
2024-05-02,at,email,EUR,1.0,0.09,51,1,1
2024-05-02,at,google,EUR,1.0,0.63,34,2,0
2024-05-02,at,meta,EUR,1.0,4.68,523,9,0
2024-05-02,at,organic,EUR,1.0,0.00,0,0,0
2024-05-02,de,direct,EUR,1.0,0.00,0,0,0
2024-05-02,de,email,EUR,1.0,0.42,237,8,0
2024-05-02,de,google,EUR,1.0,9.35,300,17,0
2024-05-02,de,meta,EUR,1.0,43.12,7063,129,0
2024-05-02,de,organic,EUR,1.0,0.00,0,0,0
2024-05-02,fr,direct,EUR,1.0,0.00,0,0,0
2024-05-02,fr,email,EUR,1.0,0.21,198,9,0
2024-05-02,fr,google,EUR,1.0,4.64,136,12,0
2024-05-02,fr,meta,EUR,1.0,19.18,2116,36,0
2024-05-02,fr,organic,EUR,1.0,0.00,0,0,0
2024-05-03,at,direct,EUR,1.0,0.00,0,0,0
2024-05-03,at,email,EUR,1.0,0.07,47,0,0
2024-05-03,at,google,EUR,1.0,0.86,29,1,0
2024-05-03,at,meta,EUR,1.0,6.94,888,11,0
2024-05-03,at,organic,EUR,1.0,0.00,0,0,0
2024-05-03,de,direct,EUR,1.0,0.00,0,0,0
2024-05-03,de,email,EUR,1.0,0.54,507,31,0
2024-05-03,de,google,EUR,1.0,4.90,190,5,0
2024-05-03,de,meta,EUR,1.0,18.31,1716,23,0
2024-05-03,de,organic,EUR,1.0,0.00,0,0,0
2024-05-03,fr,direct,EUR,1.0,0.00,0,0,0
2024-05-03,fr,email,EUR,1.0,0.34,171,4,0
2024-05-03,fr,google,EUR,1.0,5.49,212,8,0
2024-05-03,fr,meta,EUR,1.0,20.23,1956,25,0
2024-05-03,fr,organic,EUR,1.0,0.00,0,0,0
2024-05-04,at,direct,EUR,1.0,0.00,0,0,1
2024-05-04,at,email,EUR,1.0,0.10,72,4,0
2024-05-04,at,google,EUR,1.0,1.23,40,2,0
2024-05-04,at,meta,EUR,1.0,6.42,732,14,0
2024-05-04,at,organic,EUR,1.0,0.00,0,0,0
2024-05-04,de,direct,EUR,1.0,0.00,0,0,0
2024-05-04,de,email,EUR,1.0,0.21,193,6,0
2024-05-04,de,google,EUR,1.0,5.54,229,12,0
2024-05-04,de,meta,EUR,1.0,42.39,6850,106,1
2024-05-04,de,organic,EUR,1.0,0.00,0,0,0
2024-05-04,fr,direct,EUR,1.0,0.00,0,0,0
2024-05-04,fr,email,EUR,1.0,0.52,396,6,0
2024-05-04,fr,google,EUR,1.0,4.07,165,7,0
2024-05-04,fr,meta,EUR,1.0,31.60,3397,67,0
2024-05-04,fr,organic,EUR,1.0,0.00,0,0,0
2024-05-05,at,direct,EUR,1.0,0.00,0,0,0
2024-05-05,at,email,EUR,1.0,0.08,74,2,0
2024-05-05,at,google,EUR,1.0,0.58,21,0,0
2024-05-05,at,meta,EUR,1.0,7.25,915,14,0
2024-05-05,at,organic,EUR,1.0,0.00,0,0,0
2024-05-05,de,direct,EUR,1.0,0.00,0,0,0
2024-05-05,de,email,EUR,1.0,0.28,254,10,0
2024-05-05,de,google,EUR,1.0,6.51,299,10,0
2024-05-05,de,meta,EUR,1.0,36.67,3333,53,1
2024-05-05,de,organic,EUR,1.0,0.00,0,0,0
2024-05-05,fr,direct,EUR,1.0,0.00,0,0,0
2024-05-05,fr,email,EUR,1.0,0.24,208,5,0
2024-05-05,fr,google,EUR,1.0,2.22,83,5,0
2024-05-05,fr,meta,EUR,1.0,17.24,2761,50,1
2024-05-05,fr,organic,EUR,1.0,0.00,0,0,0
2024-05-06,at,direct,EUR,1.0,0.00,0,0,0
2024-05-06,at,email,EUR,1.0,0.08,76,1,0
2024-05-06,at,google,EUR,1.0,0.83,26,2,0
2024-05-06,at,meta,EUR,1.0,8.73,781,14,0
2024-05-06,at,organic,EUR,1.0,0.00,0,0,0
2024-05-06,de,direct,EUR,1.0,0.00,0,0,0
2024-05-06,de,email,EUR,1.0,0.36,271,10,0
2024-05-06,de,google,EUR,1.0,7.97,279,10,0
2024-05-06,de,meta,EUR,1.0,41.81,5089,81,0
2024-05-06,de,organic,EUR,1.0,0.00,0,0,1
2024-05-06,fr,direct,EUR,1.0,0.00,0,0,0
2024-05-06,fr,email,EUR,1.0,0.52,286,12,0
2024-05-06,fr,google,EUR,1.0,3.84,175,8,0
2024-05-06,fr,meta,EUR,1.0,15.47,1841,24,0
2024-05-06,fr,organic,EUR,1.0,0.00,0,0,0
2024-05-07,at,direct,EUR,1.0,0.00,0,0,0
2024-05-07,at,email,EUR,1.0,0.07,51,1,0
2024-05-07,at,google,EUR,1.0,0.74,23,0,0
2024-05-07,at,meta,EUR,1.0,8.88,991,11,0
2024-05-07,at,organic,EUR,1.0,0.00,0,0,0
2024-05-07,de,direct,EUR,1.0,0.00,0,0,0
2024-05-07,de,email,EUR,1.0,0.19,150,5,0
2024-05-07,de,google,EUR,1.0,4.56,148,10,0
2024-05-07,de,meta,EUR,1.0,51.24,7926,61,0
2024-05-07,de,organic,EUR,1.0,0.00,0,0,0
2024-05-07,fr,direct,EUR,1.0,0.00,0,0,0
2024-05-07,fr,email,EUR,1.0,0.33,212,3,0
2024-05-07,fr,google,EUR,1.0,5.72,186,9,1
2024-05-07,fr,meta,EUR,1.0,35.00,3556,31,1
2024-05-07,fr,organic,EUR,1.0,0.00,0,0,0
2024-05-08,at,direct,EUR,1.0,0.00,0,0,0
2024-05-08,at,email,EUR,1.0,0.10,57,4,0
2024-05-08,at,google,EUR,1.0,1.05,44,1,0
2024-05-08,at,meta,EUR,1.0,5.43,827,11,0
2024-05-08,at,organic,EUR,1.0,0.00,0,0,0
2024-05-08,de,direct,EUR,1.0,0.00,0,0,0
2024-05-08,de,email,EUR,1.0,0.26,269,7,0
2024-05-08,de,google,EUR,1.0,6.44,274,5,0
2024-05-08,de,meta,EUR,1.0,37.94,4581,46,0
2024-05-08,de,organic,EUR,1.0,0.00,0,0,1
2024-05-08,fr,direct,EUR,1.0,0.00,0,0,0
2024-05-08,fr,email,EUR,1.0,0.36,377,15,0
2024-05-08,fr,google,EUR,1.0,3.23,149,9,0
2024-05-08,fr,meta,EUR,1.0,32.64,2790,31,0
2024-05-08,fr,organic,EUR,1.0,0.00,0,0,1
2024-05-09,at,direct,EUR,1.0,0.00,0,0,0
2024-05-09,at,email,EUR,1.0,0.08,61,1,0
2024-05-09,at,google,EUR,1.0,1.02,30,2,0
2024-05-09,at,meta,EUR,1.0,3.08,511,9,0
2024-05-09,at,organic,EUR,1.0,0.00,0,0,0
2024-05-09,de,direct,EUR,1.0,0.00,0,0,0
2024-05-09,de,email,EUR,1.0,0.26,151,7,0
2024-05-09,de,google,EUR,1.0,4.35,143,12,0
2024-05-09,de,meta,EUR,1.0,39.60,4495,48,1
2024-05-09,de,organic,EUR,1.0,0.00,0,0,0
2024-05-09,fr,direct,EUR,1.0,0.00,0,0,0
2024-05-09,fr,email,EUR,1.0,0.51,340,6,0
2024-05-09,fr,google,EUR,1.0,3.24,96,6,0
2024-05-09,fr,meta,EUR,1.0,14.29,1213,14,0
2024-05-09,fr,organic,EUR,1.0,0.00,0,0,0
2024-05-10,at,direct,EUR,1.0,0.00,0,0,0
2024-05-10,at,email,EUR,1.0,0.08,44,2,0
2024-05-10,at,google,EUR,1.0,0.78,31,0,0
2024-05-10,at,meta,EUR,1.0,4.49,380,4,0
2024-05-10,at,organic,EUR,1.0,0.00,0,0,0
2024-05-10,de,direct,EUR,1.0,0.00,0,0,0
2024-05-10,de,email,EUR,1.0,0.36,387,11,1
2024-05-10,de,google,EUR,1.0,6.78,218,8,0
2024-05-10,de,meta,EUR,1.0,30.35,5004,55,0
2024-05-10,de,organic,EUR,1.0,0.00,0,0,0
2024-05-10,fr,direct,EUR,1.0,0.00,0,0,1
2024-05-10,fr,email,EUR,1.0,0.38,347,20,0
2024-05-10,fr,google,EUR,1.0,6.33,205,6,0
2024-05-10,fr,meta,EUR,1.0,17.82,1492,18,0
2024-05-10,fr,organic,EUR,1.0,0.00,0,0,1
2024-05-11,at,direct,EUR,1.0,0.00,0,0,0
2024-05-11,at,email,EUR,1.0,0.12,61,2,0
2024-05-11,at,google,EUR,1.0,0.96,36,2,0
2024-05-11,at,meta,EUR,1.0,12.31,1079,17,0
2024-05-11,at,organic,EUR,1.0,0.00,0,0,1
2024-05-11,de,direct,EUR,1.0,0.00,0,0,1
2024-05-11,de,email,EUR,1.0,0.62,326,8,0
2024-05-11,de,google,EUR,1.0,9.70,514,34,0
2024-05-11,de,meta,EUR,1.0,44.84,3981,58,2
2024-05-11,de,organic,EUR,1.0,0.00,0,0,0
2024-05-11,fr,direct,EUR,1.0,0.00,0,0,0
2024-05-11,fr,email,EUR,1.0,0.44,224,5,0
2024-05-11,fr,google,EUR,1.0,4.03,116,10,0
2024-05-11,fr,meta,EUR,1.0,34.92,3306,60,0
2024-05-11,fr,organic,EUR,1.0,0.00,0,0,0
2024-05-12,at,direct,EUR,1.0,0.00,0,0,0
2024-05-12,at,email,EUR,1.0,0.07,58,3,0
2024-05-12,at,google,EUR,1.0,0.96,53,3,0
2024-05-12,at,meta,EUR,1.0,4.95,643,3,0
2024-05-12,at,organic,EUR,1.0,0.00,0,0,0
2024-05-12,de,direct,EUR,1.0,0.00,0,0,0
2024-05-12,de,email,EUR,1.0,0.48,309,12,0
2024-05-12,de,google,EUR,1.0,4.60,197,9,0
2024-05-12,de,meta,EUR,1.0,22.69,1902,29,0
2024-05-12,de,organic,EUR,1.0,0.00,0,0,0
2024-05-12,fr,direct,EUR,1.0,0.00,0,0,0
2024-05-12,fr,email,EUR,1.0,0.38,223,8,0
2024-05-12,fr,google,EUR,1.0,2.84,144,6,0
2024-05-12,fr,meta,EUR,1.0,18.64,1668,15,0
2024-05-12,fr,organic,EUR,1.0,0.00,0,0,0
2024-05-13,at,direct,EUR,1.0,0.00,0,0,0
2024-05-13,at,email,EUR,1.0,0.09,99,5,0
2024-05-13,at,google,EUR,1.0,0.87,35,2,0
2024-05-13,at,meta,EUR,1.0,4.89,431,5,0
2024-05-13,at,organic,EUR,1.0,0.00,0,0,0
2024-05-13,de,direct,EUR,1.0,0.00,0,0,0
2024-05-13,de,email,EUR,1.0,0.23,141,9,0
2024-05-13,de,google,EUR,1.0,5.34,191,7,1
2024-05-13,de,meta,EUR,1.0,20.89,2090,33,0
2024-05-13,de,organic,EUR,1.0,0.00,0,0,0
2024-05-13,fr,direct,EUR,1.0,0.00,0,0,0
2024-05-13,fr,email,EUR,1.0,0.21,191,7,0
2024-05-13,fr,google,EUR,1.0,3.15,175,10,0
2024-05-13,fr,meta,EUR,1.0,34.96,3117,38,0
2024-05-13,fr,organic,EUR,1.0,0.00,0,0,0
2024-05-14,at,direct,EUR,1.0,0.00,0,0,0
2024-05-14,at,email,EUR,1.0,0.09,63,3,0
2024-05-14,at,google,EUR,1.0,0.54,27,1,0
2024-05-14,at,meta,EUR,1.0,10.59,1086,21,0
2024-05-14,at,organic,EUR,1.0,0.00,0,0,0
2024-05-14,de,direct,EUR,1.0,0.00,0,0,0
2024-05-14,de,email,EUR,1.0,0.36,321,6,0
2024-05-14,de,google,EUR,1.0,4.33,216,4,1
2024-05-14,de,meta,EUR,1.0,27.72,3212,48,1
2024-05-14,de,organic,EUR,1.0,0.00,0,0,1
2024-05-14,fr,direct,EUR,1.0,0.00,0,0,0
2024-05-14,fr,email,EUR,1.0,0.31,243,10,1
2024-05-14,fr,google,EUR,1.0,3.65,174,13,0
2024-05-14,fr,meta,EUR,1.0,28.30,3735,79,0
2024-05-14,fr,organic,EUR,1.0,0.00,0,0,1
2024-05-15,at,direct,EUR,1.0,0.00,0,0,0
2024-05-15,at,email,EUR,1.0,0.06,51,2,0
2024-05-15,at,google,EUR,1.0,1.04,41,1,0
2024-05-15,at,meta,EUR,1.0,9.95,834,16,0
2024-05-15,at,organic,EUR,1.0,0.00,0,0,0
2024-05-15,de,direct,EUR,1.0,0.00,0,0,1
2024-05-15,de,email,EUR,1.0,0.38,195,11,0
2024-05-15,de,google,EUR,1.0,5.26,254,14,0
2024-05-15,de,meta,EUR,1.0,63.54,7458,96,0
2024-05-15,de,organic,EUR,1.0,0.00,0,0,0
2024-05-15,fr,direct,EUR,1.0,0.00,0,0,0
2024-05-15,fr,email,EUR,1.0,0.46,354,5,0
2024-05-15,fr,google,EUR,1.0,2.44,90,5,0
2024-05-15,fr,meta,EUR,1.0,27.09,3264,51,0
2024-05-15,fr,organic,EUR,1.0,0.00,0,0,0
2024-05-16,at,direct,EUR,1.0,0.00,0,0,0
2024-05-16,at,email,EUR,1.0,0.08,77,1,0
2024-05-16,at,google,EUR,1.0,0.64,25,2,0
2024-05-16,at,meta,EUR,1.0,7.06,683,15,1
2024-05-16,at,organic,EUR,1.0,0.00,0,0,1
2024-05-16,de,direct,EUR,1.0,0.00,0,0,0
2024-05-16,de,email,EUR,1.0,0.37,305,3,0
2024-05-16,de,google,EUR,1.0,11.16,491,16,0
2024-05-16,de,meta,EUR,1.0,38.38,3757,63,2
2024-05-16,de,organic,EUR,1.0,0.00,0,0,0
